si,SN,id,tester,TN,move_cycle,hX,hY,rot_hX,rot_hY,rotation,tgt_jump,hand_max_dist,radvelmax,tgtX,tgtY,rot_hand_theta,theta_maxradv,raw_ep_hand_ang,tgt_ang,tgt_dist,fbi,MT,RT,ST,adaptation,total error,theta_maxradv_z,theta_maxradv_outlier,theta_maxradv_mean,theta_maxradv_clean,movement_var
10,10,10_i,s,93,93,-0.0836991449206582,91.1886692309821,0.0,0.0,2,0,91.1887076433498,430.085350463,0,90,-0.0525899373958794,-0.227385084110679,89.9474100626041,90,90,1,0.352280299999904,0.325114900000187,0.967521700000134,3.240314640546944,1.772614915889321,-0.43737075099155215,False,0.751570965450991,-0.227385084110679,
10,10,10_i,s,94,94,0.586300855079356,96.2686692309821,0.0,0.0,0,0,96.270454575622,365.934903345186,0,90,0.348941659511965,-0.257666654927036,90.348941659512,90,90,0,0.367001499999958,0.292787999999632,0.942895400000111,,,-0.4508997274712256,False,0.751570965450991,-0.257666654927036,
10,10,10_i,s,95,95,0.496300855079349,91.0186692309821,0.0,0.0,2,0,91.0200223199142,306.103501078837,0,90,0.312415714135099,-1.34305835321811,90.3124157141351,90,90,1,0.422865399999807,0.277300999999909,1.04574080000003,-2.485027530170424,0.65694164678189,-0.9358230112224417,False,0.751570965450991,-1.34305835321811,
10,10,10_i,s,96,96,-1.29369914492065,76.6686692309821,0.0,0.0,0,0,76.6795833265108,362.161482523163,0,90,-0.966711277078503,-2.74269418509746,89.0332887229215,90,90,0,0.316071699999952,0.235452600000258,1.07332670000153,,,-1.5611419672448834,False,0.751570965450991,-2.74269418509746,
10,10,10_i,s,98,98,-0.633699144920653,93.8886692309821,0.0,0.0,0,0,93.8908077746221,343.962873618564,0,90,-0.386710509918544,0.17116159401354,89.6132894900815,90,90,1,0.406631300000072,0.321792700000401,0.936492700000372,,,-0.2593110107259631,False,0.751570965450991,0.17116159401354,
10,10,10_i,s,99,99,2.95630085507933,89.7186692309821,0.0,0.0,-4,0,89.7673622388678,352.022528420299,0,90,1.88725825225522,-0.588598085918775,91.8872582522552,90,90,1,0.428010599999482,0.277984800000127,1.06798479999929,3.54068416460048,-4.588598085918775,-0.5987508271854298,False,0.751570965450991,-0.588598085918775,
10,10,10_i,s,100,100,3.25630085507934,94.0486692309821,0.0,0.0,0,0,94.1050247297001,382.494650267863,0,90,1.98299239265965,3.71184575861402,91.9829923926597,90,90,1,0.349056099999473,0.299161300000264,0.83532130000026,,,1.3225697006589798,False,0.751570965450991,3.71184575861402,
10,10,10_i,s,102,102,1.29630085507934,93.6986692309821,0.0,0.0,0,0,93.7076358231487,314.140497361076,0,90,0.792624169671996,1.1841455777157,90.792624169672,90,90,1,0.403467299999875,0.253730100000098,0.936290999999699,,,0.19326248927192183,False,0.751570965450991,1.1841455777157,
10,10,10_i,s,103,103,-3.52369914492064,91.0286692309821,0.0,0.0,4,0,91.0968444987392,339.2113987741,0,90,-2.21679982305318,-3.99247346618046,87.7832001769468,90,90,1,0.391227600000036,0.250317500000222,0.950312599999734,-8.6883669353622,0.007526533819540049,-2.119509120689313,False,0.751570965450991,-3.99247346618046,
10,10,10_i,s,104,104,-1.86369914492064,88.5086692309821,0.0,0.0,0,0,88.5282887191556,365.784016725523,0,90,-1.20628090544876,-7.5042213576465,88.7937190945512,90,90,1,0.384036599999774,0.295721100000037,1.33002969999973,,,-3.6884618977534323,False,0.751570965450991,-7.5042213576465,
10,10,10_i,s,105,105,0.0063008550793488,90.8786692309821,0.0,0.0,2,0,90.8786694494095,435.686904200374,0,90,0.0039724657705448,-2.50754648973502,90.0039724657705,90,90,1,0.311534600000073,0.32660809999976,0.946461700000384,7.4820606394491875,-0.5075464897350201,-1.4560844172551235,False,0.751570965450991,-2.50754648973502,
10,10,10_i,s,106,106,0.386300855079344,88.7586692309821,0.0,0.0,0,0,88.7595098679884,392.014001319805,0,90,0.249364586694298,-0.0221607181973127,90.2493645866943,90,90,0,0.339303699999562,0.299818399999651,1.02104419999955,,,-0.34568212505018936,False,0.751570965450991,-0.0221607181973127,
10,10,10_i,s,112,112,2.51630085507934,93.1086692309821,0.0,0.0,0,0,93.142665067936,336.713394441479,0,90,1.54806566785416,3.39588688045858,91.5480656678542,90,90,0,0.351270900000145,0.307377299999985,0.736740099999849,,,1.1814079274791027,False,0.751570965450991,3.39588688045858,
10,10,10_i,s,113,113,0.276300855079339,92.9286692309821,0.0,0.0,0,0,92.9290799868577,330.052958556908,0,90,0.170354599430709,3.93656338794068,90.1703545994307,90,90,1,0.450828000000286,0.265309500000342,1.12404389999938,-5.3740587232082,3.93656338794068,1.4229673828058444,False,0.751570965450991,3.93656338794068,
10,10,10_i,s,114,114,-0.773699144920671,88.0586692309821,0.0,0.0,0,0,88.0620680946023,428.091628964683,0,90,-0.503397965826679,-1.97817184274962,89.4966020341733,90,90,0,0.292113699999959,0.320538999999826,2.67876760000001,,,-1.2195743236594387,False,0.751570965450991,-1.97817184274962,
10,10,10_i,s,116,116,2.09630085507935,81.9686692309821,0.0,0.0,0,0,81.9954706845028,381.90652028977,0,90,1.46498677052638,-1.2993278927792,91.4649867705264,90,90,0,0.311674899999957,0.277398100000028,0.894812800000068,,,-0.9162854392017811,False,0.751570965450991,-1.2993278927792,
10,10,10_i,s,117,117,2.30630085507935,92.2086692309821,0.0,0.0,4,0,92.2375070401559,407.865137898469,0,90,1.43276940644753,1.5179502008081,91.4327694064475,90,90,1,0.402764100000013,0.309507899999346,0.806241600000533,3.6216158062834296,5.5179502008081,0.342397252524823,False,0.751570965450991,1.5179502008081,
10,10,10_i,s,118,118,1.17630085507935,83.0986692309821,0.0,0.0,0,0,83.1069943606543,453.646632253104,0,90,0.810994616185155,2.32228791350423,90.8109946161852,90,90,0,0.291763700000615,0.14588399999991,1.17854569999952,,,0.7017533131061433,False,0.751570965450991,2.32228791350423,
10,10,10_i,s,122,122,5.03630085507935,88.8186692309821,0.0,0.0,0,0,88.961341774197,409.950816868805,0,90,3.24537755607375,2.57850444307975,93.2453775560737,90,90,0,0.307120399999576,0.264921299999855,1.02542440000036,,,0.8162238411825267,False,0.751570965450991,2.57850444307975,
10,10,10_i,s,123,123,2.72630085507934,89.7786692309821,0.0,0.0,4,0,89.8200543600286,355.324252689631,0,90,1.73936131628284,4.31299095853574,91.7393613162828,90,90,1,0.36323930000043,0.199383100000432,1.11902250000037,-5.8510463997408095,8.312990958535739,1.591144911632398,False,0.751570965450991,4.31299095853574,
10,10,10_i,s,124,124,-1.87369914492066,82.7286692309821,0.0,0.0,0,0,82.7498849619437,374.531960577819,0,90,-1.29745471876917,-3.27254195666106,88.7025452812308,90,90,0,0.315878399999633,0.25206229999992,1.15959299999997,,,-1.7978634399440245,False,0.751570965450991,-3.27254195666106,
10,10,10_i,s,125,125,-0.543699144920646,91.8386692309821,0.0,0.0,-2,0,91.8402786084511,387.857388433704,0,90,-0.339195925424065,-1.58669501908319,89.6608040745759,90,90,1,0.349043599999675,0.250899900000263,1.01447719999976,2.736870439200986,-3.58669501908319,-1.044673200734218,False,0.751570965450991,-1.58669501908319,
10,10,10_i,s,126,126,-0.23369914492066,89.6586692309821,0.0,0.0,0,0,89.6589738038586,430.37417020948,0,90,-0.149343554512072,-0.535671517460074,89.8506564454879,90,90,1,0.33197679999995,0.305940000000305,2.46127310000145,,,-0.5751046859673917,False,0.751570965450991,-0.535671517460074,
10,10,10_i,s,127,127,2.52630085507936,88.1186692309821,0.0,0.0,-4,0,88.1548754355061,489.599330665828,0,90,1.642180261069,1.39130962089823,91.642180261069,90,90,1,0.294985699999813,0.349539500000219,0.918622599999537,3.257082685166194,-2.6086903791017697,0.2858177098926629,False,0.751570965450991,1.39130962089823,
10,10,10_i,s,128,128,2.56630085507935,93.2186692309821,0.0,0.0,0,0,93.2539875462386,445.978799498022,0,90,1.57694890432701,2.72141116770612,91.576948904327,90,90,1,0.303537199999823,0.30532900000037,1.12871349999926,,,0.880070651771791,False,0.751570965450991,2.72141116770612,
10,10,10_i,s,134,134,2.51630085507934,80.7086692309821,0.0,0.0,0,0,80.7478857867458,381.78435187574,0,90,1.78576518983198,1.70218954590341,91.785765189832,90,90,0,0.307548399999803,0.291337299999896,1.08641030000018,,,0.4247103459089517,False,0.751570965450991,1.70218954590341,
10,10,10_i,s,135,135,0.266300855079355,89.5286692309821,0.0,0.0,2,0,89.5290652828232,422.014137175891,0,90,0.170424403824001,-0.824883887757622,90.170424403824,90,90,1,0.335594300000309,0.345551499999942,1.00437640000024,-5.24663544145189,1.175116112242378,-0.7043168519780345,False,0.751570965450991,-0.824883887757622,
10,10,10_i,s,136,136,-1.63369914492065,91.9986692309821,0.0,0.0,0,0,92.0131735849154,430.661673339836,0,90,-1.01734328942695,-3.54444589554848,88.9826567105731,90,90,1,0.36720669999994,0.440948600000411,0.937853499999278,,,-1.9193426728493217,False,0.751570965450991,-3.54444589554848,
10,10,10_i,s,140,140,0.166300855079333,90.7986692309821,0.0,0.0,0,0,90.7988215236943,373.924606780753,0,90,0.104939054193864,0.717859878807673,90.1049390541939,90,90,0,0.340143499999954,0.315520199999469,0.844089300000292,,,-0.015061190222514127,False,0.751570965450991,0.717859878807673,
10,10,10_i,s,141,141,1.98630085507935,89.4886692309821,0.0,0.0,0,0,89.5107105983357,415.820086748141,0,90,1.27153496330121,0.695645143340698,91.2715349633012,90,90,1,0.315387000000385,0.277781399999753,1.36815810000058,-4.551195430872613,0.695645143340698,-0.024986125605077927,False,0.751570965450991,0.695645143340698,
10,10,10_i,s,142,142,-3.22369914492067,88.1286692309821,0.0,0.0,0,0,88.1876101082279,503.283990320205,0,90,-2.09491464542111,-3.83333555206494,87.9050853545789,90,90,1,0.271247099999471,0.279967799999611,0.924615500000755,,,-2.0484106591811595,False,0.751570965450991,-3.83333555206494,
10,10,10_i,s,143,143,3.81630085507934,96.6386692309821,0.0,0.0,4,0,96.7139935218872,420.502025930747,0,90,2.26145884644367,1.32276839019245,92.2614588464437,90,90,1,0.348049400000036,0.305585899999699,1.01247260000071,1.4368008741246898,5.32276839019245,0.2551953652418536,False,0.751570965450991,1.32276839019245,
10,10,10_i,s,144,144,-1.15369914492067,86.4186692309821,0.0,0.0,0,0,86.4263698958303,395.010257619991,0,90,-0.764859790279019,-2.39653467794025,89.235140209721,90,90,0,0.324092599999972,0.296307000000525,1.45088850000053,,,-1.4064873801712303,False,0.751570965450991,-2.39653467794025,
10,10,10_i,s,145,145,2.46630085507933,88.0686692309821,0.0,0.0,-2,0,88.1031959694079,427.843323008074,0,90,1.60410857379915,2.22371890406443,91.6041085737992,90,90,1,0.299626899999794,0.343381899999656,1.0229104999998,5.65342177409876,0.22371890406442985,0.6577153793271122,False,0.751570965450991,2.22371890406443,
10,10,10_i,s,146,146,3.88630085507935,84.9786692309821,0.0,0.0,0,0,85.0674882584696,493.467355368553,0,90,2.6184641161644,3.25688709615851,92.6184641161644,90,90,1,0.27062769999975,0.341308500000537,0.88492509999935,,,1.1193066308231332,False,0.751570965450991,3.25688709615851,
10,10,10_i,s,147,147,4.06630085507934,94.8886692309821,0.0,0.0,-4,0,94.9757566491089,443.840220629055,0,90,2.45381686860081,2.54402145461644,92.4538168686008,90,90,1,0.320190900000114,0.347400700000605,0.897401000000741,0.5445674504951201,-1.45597854538356,0.8008177863679271,False,0.751570965450991,2.54402145461644,
10,10,10_i,s,148,148,2.87630085507934,94.5686692309821,0.0,0.0,0,0,94.6124003856145,379.969125975143,0,90,1.74211091312891,3.80145454665363,91.7421109131289,90,90,1,0.348424499999453,0.302785799999754,1.0343460000006,,,1.3626044529217354,False,0.751570965450991,3.80145454665363,
10,10,10_i,s,152,152,0.106300855079339,96.8486692309821,0.0,0.0,0,0,96.8487275687398,508.15843010471,0,90,0.0628876778299912,-0.550123955409205,90.06288767783,90,90,0,0.286902499999883,0.273873600000059,1.13105250000012,,,-0.5815616394152003,False,0.751570965450991,-0.550123955409205,
10,10,10_i,s,153,153,2.80630085507933,95.8086692309821,0.0,0.0,2,0,95.8497596465476,438.113611646246,0,90,1.67775251747335,3.76734867538862,91.6777525174734,90,90,1,0.303629200000216,0.35168350000032,1.08708959999984,1.652738309734175,5.76734867538862,1.347366883742733,False,0.751570965450991,3.76734867538862,
10,10,10_i,s,154,154,0.376300855079329,84.6586692309821,0.0,0.0,0,0,84.6595055401009,463.437894918226,0,90,0.254673372835441,1.10261435432497,90.2546733728354,90,90,0,0.29588799999982,0.295759200000134,1.38437249999873,,,0.15683657166343457,False,0.751570965450991,1.10261435432497,
10,10,10_i,s,155,155,-2.43369914492067,89.1886692309821,0.0,0.0,0,0,89.2218673348721,394.59971187394,0,90,-1.56304716475255,-2.69919175729869,88.4369528352475,90,90,1,0.320933900000227,0.301861100000053,1.32178509999943,-1.742514282920325,-2.69919175729869,-1.5417062739624083,False,0.751570965450991,-2.69919175729869,
10,10,10_i,s,156,156,1.64630085507935,89.8986692309821,0.0,0.0,0,0,89.9137421977696,480.037094819622,0,90,1.04913175376772,-0.639899928595355,91.0491317537677,90,90,0,0.27893679999994,0.349895200000219,1.28682499999906,,,-0.6216710854225109,False,0.751570965450991,-0.639899928595355,
10,10,10_i,s,157,157,2.34630085507934,87.7686692309821,0.0,0.0,4,0,87.8000252066028,427.757165960467,0,90,1.53131097375609,2.60335862513193,91.5313109737561,90,90,1,0.386495299999865,0.461199699999554,0.936676599999146,-2.988210109252945,6.60335862513193,0.8273280090093765,False,0.751570965450991,2.60335862513193,
10,10,10_i,s,158,158,-0.793699144920669,87.4186692309821,0.0,0.0,0,0,87.4222722677036,416.434521099076,0,90,-0.520190505054828,-3.6281100378483,89.4798094949452,90,90,1,0.330211799999574,0.293612500000336,1.49992739999811,,,-1.9567215202093446,False,0.751570965450991,-3.6281100378483,
10,10,10_i,s,164,164,2.90630085507935,96.7786692309821,0.0,0.0,0,0,96.8222980659934,461.759484756577,0,90,1.72009746052626,1.31163830643506,91.7200974605263,90,90,1,0.304612599999473,0.326795200000447,0.914249399999903,,,0.25022274865324556,False,0.751570965450991,1.31163830643506,
10,10,10_i,s,165,165,1.96630085507935,90.3686692309821,0.0,0.0,2,0,90.3900587323149,399.814661726613,0,90,1.24648251348098,-0.99101283899661,91.246482513481,90,90,1,0.358291599999347,0.315959599999019,0.981216499999277,-6.46038562148539,1.00898716100339,-0.7785387174002552,False,0.751570965450991,-0.99101283899661,
10,10,10_i,s,166,166,-2.55369914492066,85.8086692309821,0.0,0.0,0,0,85.8466603573771,436.937647309546,0,90,-1.70464139501881,-5.14874731505033,88.2953586049812,90,90,1,0.300261199999341,0.304931800000418,1.04929889999926,,,-2.636100607976761,False,0.751570965450991,-5.14874731505033,
10,10,10_i,s,168,168,-0.643699144920667,99.1286692309821,0.0,0.0,0,0,99.1307591623036,401.492194285493,0,90,-0.372049036825771,2.95745012308265,89.6279509631742,90,90,1,0.339615400001549,0.316608599999199,1.34677739999927,,,0.9855263923257401,False,0.751570965450991,2.95745012308265,
10,10,10_i,s,169,169,0.276300855079339,88.7686692309821,0.0,0.0,-2,0,88.7690992361758,462.396496218136,0,90,0.178337941583393,-3.21824975167182,90.1783379415834,90,90,1,0.295631000000185,0.324848200000133,0.854034599999409,-2.133960006711674,-5.21824975167182,-1.7736071697266196,False,0.751570965450991,-3.21824975167182,
10,10,10_i,s,170,170,2.58630085507935,83.4686692309821,0.0,0.0,0,0,83.5087282582131,390.259684675839,0,90,1.77475846851308,0.823490116370976,91.7747584685131,90,90,0,0.303206600000522,0.255207499999756,0.958054799999559,,,0.032131506886987245,False,0.751570965450991,0.823490116370976,
10,10,10_i,s,172,172,5.40630085507933,93.8486692309821,0.0,0.0,0,0,94.0042595064815,434.007434615222,0,90,3.29697009942247,3.17678090853683,93.2969700994225,90,90,1,0.315982399999939,0.297230200001195,1.14477949999969,,,1.083517380166935,False,0.751570965450991,3.17678090853683,
10,10,10_i,s,173,173,5.16630085507936,94.1086692309821,0.0,0.0,-2,0,94.2503702324378,358.321657730754,0,90,3.14222286396056,3.38649445538158,93.1422228639606,90,90,1,0.464486100000272,0.294852400000195,1.19269019999865,-5.8978248266352296,1.38649445538158,1.177211649197357,False,0.751570965450991,3.38649445538158,
10,10,10_i,s,174,174,0.706300855079345,90.1586692309821,0.0,0.0,0,0,90.1614357605264,462.61872415555,0,90,0.448844582342204,-2.7210439180984,90.4488445823422,90,90,0,0.275158599999031,0.37221579999914,1.67606330000001,,,-1.551469220913946,False,0.751570965450991,-2.7210439180984,
10,10,10_i,s,178,178,4.22630085507935,89.1486692309821,0.0,0.0,0,0,89.2487918381683,424.299543504486,0,90,2.71420809476805,1.96966721023929,92.7142080947681,90,90,1,0.295553000000041,0.565929700000424,2.76213910000013,,,0.5442120405728044,False,0.751570965450991,1.96966721023929,
10,10,10_i,s,179,179,3.20630085507936,88.2386692309821,0.0,0.0,-4,0,88.2969031893415,417.470023207991,0,90,2.08102320002924,1.77205022554769,92.0810232000292,90,90,1,0.3394452,0.344928999999638,1.3181309999992,4.03103604691002,-2.22794977445231,0.45592218420800507,False,0.751570965450991,1.77205022554769,
10,10,10_i,s,180,180,5.06630085507933,85.5086692309821,0.0,0.0,0,0,85.6586243060655,424.991334672011,0,90,3.39075213630335,6.00070325714931,93.3907521363033,90,90,1,0.351561899999638,0.414613800000211,0.919545400001084,,,2.3451685430638674,False,0.751570965450991,6.00070325714931,
10,10,10_i,s,181,181,0.986300855079349,94.9786692309821,0.0,0.0,2,0,94.9837901868789,423.873162109214,0,90,0.594963538648742,-0.569881729438407,90.5949635386487,90,90,1,0.327408499999365,0.334927299999322,1.38188259999754,-5.46276999801853,1.430118270561593,-0.5903888717193907,False,0.751570965450991,-0.569881729438407,
10,10,10_i,s,182,182,1.88630085507936,83.4586692309821,0.0,0.0,0,0,83.4799832338409,409.932002172152,0,90,1.29475681084618,0.537933259130781,91.2947568108462,90,90,0,0.290835899998797,0.388271899999268,1.70351650000021,,,-0.09544747600795804,False,0.751570965450991,0.537933259130781,
10,10,10_i,s,183,183,2.53630085507934,89.2586692309821,0.0,0.0,2,0,89.294696678545,385.484143649177,0,90,1.62763172926995,4.46638336953457,91.62763172927,90,90,1,0.348325799999543,0.338000599999418,1.25560359999895,-3.715024858336761,6.46638336953457,1.6596764397076393,False,0.751570965450991,4.46638336953457,
10,10,10_i,s,184,184,-2.18369914492065,93.1986692309821,0.0,0.0,0,0,93.2242483926877,444.100643916666,0,90,-1.34222792301408,-3.17709159920598,88.6577720769859,90,90,1,0.308975999999234,0.326350800000455,1.08929430000046,,,-1.7552188344571562,False,0.751570965450991,-3.17709159920598,
10,10,10_i,s,192,192,2.73630085507935,91.0686692309821,0.0,0.0,0,0,91.1097681803194,392.564207181924,0,90,1.72102368095766,4.00224569867115,91.7210236809577,90,90,0,0.335283600000139,0.317118100000243,1.07139400000028,,,1.452312440312674,False,0.751570965450991,4.00224569867115,
10,10,10_i,s,193,193,4.30630085507935,90.1486692309821,0.0,0.0,-2,0,90.251464205139,366.441821095719,0,90,2.73487620517477,2.7150010104733,92.7348762051748,90,90,1,0.391500000000406,0.313684700001431,1.21936240000014,-4.301798762539693,0.7150010104733,0.877206769083546,False,0.751570965450991,2.7150010104733,
10,10,10_i,s,194,194,0.766300855079339,92.2086692309821,0.0,0.0,0,0,92.2118533505815,382.105318748546,0,90,0.476146055065286,-0.299553063868544,90.4761460550653,90,90,1,0.351684099999488,0.364537800000221,1.68832920000125,,,-0.46961342778830256,False,0.751570965450991,-0.299553063868544,
10,10,10_i,s,196,196,1.80630085507933,94.0686692309821,0.0,0.0,0,0,94.0860098721748,500.26953859912,0,90,1.10005487848807,-0.59256998213074,91.1000548784881,90,90,0,0.283398699999225,0.407052999999792,0.794333599999391,,,-0.6005253616294076,False,0.751570965450991,-0.59256998213074,
10,10,10_i,s,197,197,3.13630085507935,96.5186692309821,0.0,0.0,4,0,96.5696116445194,391.900842927683,0,90,1.86112798613074,2.03059541718333,91.8611279861307,90,90,1,0.375337900000204,0.439837399999647,1.0496828999984,-3.53916249862364,6.03059541718333,0.5714330947147296,False,0.751570965450991,2.03059541718333,
10,10,10_i,s,198,198,-3.31369914492065,93.5186692309821,0.0,0.0,0,0,93.5773588896208,517.686300534423,0,90,-2.02934427730422,-4.13173248075438,87.9706557226958,90,90,0,0.275289300000281,0.350578899998595,1.19821899999909,,,-2.1817262343317596,False,0.751570965450991,-4.13173248075438,
10,10,10_i,s,199,199,-0.703699144920662,87.5386692309821,0.0,0.0,4,0,87.5414976066657,370.032196570345,0,90,-0.460575000206092,1.48335959320222,89.5394249997939,90,90,1,0.387510100001009,0.316560100000402,1.42027080000014,1.7342709390194697,5.48335959320222,0.3269431164248297,False,0.751570965450991,1.48335959320222,
10,10,10_i,s,200,200,-1.58369914492067,79.6186692309821,0.0,0.0,0,0,79.6344183949011,387.67809660029,0,90,-1.13952309954729,-2.39746154173491,88.8604769004527,90,90,0,0.287267600000177,0.329447800000253,1.10827750000033,,,-1.4069014775294508,False,0.751570965450991,-2.39746154173491,
10,10,10_i,s,201,201,0.226300855079328,91.8086692309821,0.0,0.0,-2,0,91.8089481371009,405.848115608842,0,90,0.141229120790882,0.85541257282749,90.1412291207909,90,90,1,0.339704899998878,0.370585900000378,1.02671699999996,2.246569075760289,-1.14458742717251,0.04639358612959687,False,0.751570965450991,0.85541257282749,
10,10,10_i,s,202,202,1.35630085507933,83.3586692309821,0.0,0.0,0,0,83.3697024582058,444.015805075288,0,90,0.93215809487377,-0.150892465974621,90.9321580948738,90,90,1,0.274908700000879,0.335985800000458,1.18126769999924,,,-0.4031959442119653,False,0.751570965450991,-0.150892465974621,
10,10,10_i,s,204,204,0.52630085507933,85.2086692309821,0.0,0.0,0,0,85.2102945934643,425.967927721422,0,90,0.353889276255515,-1.04412658553069,90.3538892762555,90,90,0,0.295039399999496,0.532602500000507,0.942990900000382,,,-0.8022684846558812,False,0.751570965450991,-1.04412658553069,
10,10,10_i,s,205,205,-0.72369914492066,88.3586692309821,0.0,0.0,4,0,88.3616328998195,448.079787758283,0,90,-0.469268944759591,-3.83667541441444,89.5307310552404,90,90,1,0.298124199999847,0.403211600000077,1.07530219999887,-2.3667208262515698,0.16332458558555984,-2.0499028182057284,False,0.751570965450991,-3.83667541441444,
